Segment ID|Station ID|Station Description|Start Date|Start Time|Start Depth|End Date|End Time|End Depth|Submitting Entity|Collecting Entity|Monitoring Type|Composite Category|Composite Type|Parameter Name|Parameter Code|GTLT|Value|RFA/Tag ID|Station Latitude|Station Longitude|Comments
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||TEMPERATURE, AIR (DEGREES CENTIGRADE)|00020||12.78|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||TEMPERATURE, AIR (DEGREES CENTIGRADE)|00020||24.44|WR1211N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||TEMPERATURE, AIR (DEGREES CENTIGRADE)|00020||25|WR1212N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||TEMPERATURE, AIR (DEGREES CENTIGRADE)|00020||27.6|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||TEMPERATURE, AIR (DEGREES CENTIGRADE)|00020||28.33|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT|89969||1|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT|89969||3|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT|89969||1|WR1215N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT|89969||1|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT|89969||1|WR1211N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT|89969||1|WR1212N|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER COLOR 1=BRWN 2=RED 3=GRN 4=BLCK 5=CLR 6=OT|89969||3|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.44|WR1211N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||1.43|WR1209N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.17|WR1212N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.32|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610||0.05|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||2.48|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||0.97|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||0.73|WR1215N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||2.37|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||1.23|WR1211N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||0.91|WR1212N|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||0.49|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.487|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.367|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||1.1|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||1.18|WR1211N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.742|WR1212N|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PH (STANDARD UNITS)|00400||7.9|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.722|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.795|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PH (STANDARD UNITS)|00400||7.8|WR1205N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PH (STANDARD UNITS)|00400||7.2|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PH (STANDARD UNITS)|00400||7.8|WR1211N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PH (STANDARD UNITS)|00400||8|WR1212N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PH (STANDARD UNITS)|00400||7.7|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PH (STANDARD UNITS)|00400||8.3|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER SURFACE(1=CALM,2=RIPPLE,3=WAVE,4=WHITECAP)|89968||2|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER SURFACE(1=CALM,2=RIPPLE,3=WAVE,4=WHITECAP)|89968||2|WR1212N|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER SURFACE(1=CALM,2=RIPPLE,3=WAVE,4=WHITECAP)|89968||2|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER SURFACE(1=CALM,2=RIPPLE,3=WAVE,4=WHITECAP)|89968||2|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER SURFACE(1=CALM,2=RIPPLE,3=WAVE,4=WHITECAP)|89968||2|WR1211N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER SURFACE(1=CALM,2=RIPPLE,3=WAVE,4=WHITECAP)|89968||2|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||WATER SURFACE(1=CALM,2=RIPPLE,3=WAVE,4=WHITECAP)|89968||2|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||2|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||1|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||1|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||7|WR1211N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)|89966||3|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||7|WR1212N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||16|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||16|WR1216N|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)|89966||3|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)|89966||1|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)|89966||3|WR1211N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||170|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)|89966||3|WR1212N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)|89966||2|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||PRESENT WEATHER (1=CLEAR,2=PTCLDY,3=CLDY,4=RAIN,5=OTHER)|89966||2|WR1216N|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||81|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||2400|WR1209N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||290|WR1211N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||130|WR1212N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||1700|WR1215N|28.995916|-96.136698|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||03/24/2022|09:38|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||RAINFALL IN 1 DAY INCLUSIVE PRIOR TO SAMPLE (IN)|82553||0.57|WR1209N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||84|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||RAINFALL IN 1 DAY INCLUSIVE PRIOR TO SAMPLE (IN)|82553||0|WR1205N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||02/22/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||RAINFALL IN 1 DAY INCLUSIVE PRIOR TO SAMPLE (IN)|82553||0.01|WR1206N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||04/20/2022|09:27|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||RAINFALL IN 1 DAY INCLUSIVE PRIOR TO SAMPLE (IN)|82553||0|WR1211N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/20/2022|10:00|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||RAINFALL IN 1 DAY INCLUSIVE PRIOR TO SAMPLE (IN)|82553||0|WR1212N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||05/17/2022|09:22|0.15|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||RAINFALL IN 1 DAY INCLUSIVE PRIOR TO SAMPLE (IN)|82553||0|WR1215N|28.995916|-96.136698|
1502|12517|TRES PALACIOS CREEK AT FM 456||||05/17/2022|09:45|0.3|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||RAINFALL IN 1 DAY INCLUSIVE PRIOR TO SAMPLE (IN)|82553||0|WR1216N|28.9281|-96.171178|
1502|15325|TRES PALACIOS CREEK AT FM 1468||||02/22/2022|09:20|0.17|TEXAS WATER RESOURCES INSTITUTE|TEXAS WATER RESOURCES INSTITUTE|Routine monitoring solely intended to understand the basic physical, environmental, and human elements of the watershed.|||FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)|00061||6.1|WR1205N|28.995916|-96.136698|
